binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,multicollinearity 1,pd qcut1,corr_feature_class,duplicate_1,multicollinearity 2,informative_2,random choice 7,min max scaling,multicollinearity 4,outliers 1,multicollinearity 3,correlated w target 1,uniform corr 2,correlated w target 2,random choice 2,outliers 2,random label num 13,pd qcut3,standard scaling,target,uniform corr 1,class,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2
1,0.002,0.002,0.502,0.501,0.001,0.001,0.001,0.02,0.001,1.2714039006571645,0,2.346612299609196,1.131875576457843,0.1647099279432029,0.8532961815345174,0.158,343.9292866011132,-2.999926215814126,-1.4918378328116584,-2.726235315311468,1.7897838841965412,0.7345149042106771,2.011845571707167,0,2.400844894978724,0.187,0.138,18667.321023061606,1.7151863856334089,0.35512090198548996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.009,0.001,0.502,0.501,0.001,0.001,0.001,0.013,0.001,-1.306784548649472,0,1.5763172505713046,2.090847772073292,-0.1617988491465422,-0.7455121960015335,0.139,391.6417136334658,-2.999926215814126,1.5517646665689446,0.5543530879497707,-0.705323019734912,0.6879346135115094,-7.455246576507199,1,0.878804370738552,0.065,0.446,52065.048106382696,-1.9920800402399248,0.2333511094280607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.002,0.001,0.001,0.001,0.001,0.002,0.021,0.001,-3.61795567508189,0,3.856414550013165,1.3256261875957216,-0.305768518249563,1.3336174164193086,0.139,170.03572179721772,0.06607454306203248,-0.3015712278852663,-0.15326360118000915,-8.554662783497676,0.5327891932488862,-7.455246576507199,1,3.6221103205549205,0.077,0.138,69184.5792490139,2.6865669417223548,0.7239526147156985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.006,0.322,0.001,0.501,0.001,0.001,0.001,0.021,0.283,-0.6927776585527051,0,-1.380263707496486,0.12400071205774699,0.33033337739398444,-1.0886683560963573,0.139,243.68519456721316,-2.999926215814126,1.0277246345077222,-2.726235315311468,1.0342670097098243,0.5234325406561137,-7.455246576507199,0,4.962977702946426,0.074,0.446,63542.58636951476,-2.1458147209496308,0.08358826868649066,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.008,0.001,0.502,0.501,0.001,0.153,0.001,0.016,0.001,-1.540787922222019,0,2.767722437163325,-0.23873414417960348,-3.4950514971001625,0.47965396852383757,0.137,340.9102541964994,-1.1942307814452342,-5.263835753388247,-0.13024409855718358,3.7108052316333016,0.0012392123217447755,-7.455246576507199,0,4.23866477213647,0.065,0.138,18667.321023061606,1.319992863182447,0.0026888322819117044,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.001,0.502,0.501,0.001,0.153,0.11,0.133,0.283,-3.61795567508189,0,-10.579193290649087,-0.4234334443075032,-1.6103785307751177,-0.6757855690758994,0.134,269.0623870251013,-2.999926215814126,-5.263835753388247,-2.726235315311468,-5.514410044337142,0.559520982638128,-2.090590360256443,0,3.1990491758498525,0.073,0.134,56724.60181917852,-1.099856879091509,0.2515954544020818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.005,0.002,0.502,0.001,0.001,0.001,0.002,0.019,0.001,-1.041086660398266,1,4.498105273316112,-1.7262404093997978,-0.8508590742067433,-3.1892441868275694,0.137,80.6748712451492,-2.999926215814126,-3.3294125856894983,-0.31822553730323727,-5.512656805343411,0.011715366812228373,-7.455246576507199,0,-3.427562756103911,0.187,0.068,58564.18210820336,-6.097592763187105,0.06755582662069567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.001,0.001,0.501,0.001,0.001,0.001,0.015,0.001,0.6431488022131416,0,2.273328017587782,2.2040396196799588,0.5445170633271574,-1.0696565175358983,0.141,435.81495024724006,-2.999926215814126,-5.263835753388247,0.3135211662153255,-0.8748204614975201,0.170337109229596,-3.2270743561565514,0,-3.427562756103911,0.066,0.071,31576.507492761644,-2.7196940565504164,0.3315050953330956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.003,0.005,0.502,0.501,0.001,0.001,0.001,0.021,0.283,-3.61795567508189,0,-10.579193290649087,-1.5141232808454532,-0.4812684523793115,1.912628577835879,0.139,391.6990892120218,1.118524503395879,1.5546511539023824,-2.726235315311468,4.104890950257096,0.9501908508998242,-7.455246576507199,0,-3.427562756103911,0.187,0.143,71601.96203969704,4.765611628406716,0.8284487875646407,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.012,0.002,0.001,0.501,0.001,0.001,0.002,0.016,0.001,0.34414715625119535,0,0.2005851281034048,-0.35238132945951883,-3.4950514971001625,-1.2260543634288452,0.137,422.42782476210255,-2.999926215814126,-1.5884993152802995,-2.726235315311468,-2.1597450114876375,0.0012392123217447755,3.174614146231711,1,-3.427562756103911,0.055,0.446,38659.44259878781,-2.299275017099308,0.4414255616017827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.322,0.502,0.501,0.001,0.001,0.001,0.013,0.001,0.7628184315867804,0,3.003548324402537,-1.1012549032234868,0.9666672683652223,-1.2181315797083623,0.158,285.5414885031428,-0.2738982462582357,-1.1444744691798385,-2.726235315311468,-8.554662783497676,0.0012392123217447755,-7.455246576507199,0,-3.427562756103911,0.063,0.446,65630.17325851621,-2.0610365949524803,0.0026888322819117044,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.003,0.322,0.001,0.001,0.001,0.153,0.11,0.133,0.283,1.0463345909310684,0,0.7247121374285408,0.19152703383770275,1.3872959825491777,0.2517835010553562,0.152,333.69544464912997,0.7947240375286196,1.8184278070145738,0.574844202763805,-8.554662783497676,0.0012392123217447755,3.640346776129826,1,4.287915451332733,0.187,0.134,54889.01492849019,0.7048682076975674,0.43449160454534075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-3.61795567508189,0,0.24447906829257926,1.1676376003779545,0.7878876553782725,1.16400969213587,0.139,405.81352174988865,0.1271836468880484,-5.263835753388247,-2.726235315311468,-8.554662783497676,0.0012392123217447755,-7.455246576507199,1,2.856387632866327,0.059,0.138,58404.78584949385,2.370025993043201,0.9255660145964001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.017,0.322,0.502,0.001,0.001,0.001,0.001,0.014,0.001,-0.6616929573162069,0,-10.579193290649087,-2.5178163184454023,-0.5494191247475226,1.9240224664197152,0.139,370.1509784080732,1.4769240298839414,0.37849143530927315,1.1942999809083181,2.442052104561087,0.7583387986235839,-7.455246576507199,1,-3.427562756103911,0.06,0.143,18667.321023061606,5.086575678414842,0.8559386039768904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.005,0.002,0.502,0.501,0.001,0.001,0.001,0.013,0.001,0.6784882400340592,1,3.9232092593415273,0.9608887188257084,1.6294103967230387,-1.2237208569047195,0.139,210.94644932473196,-2.999926215814126,0.5273141691341346,0.7331915764506284,-8.554662783497676,0.08993149223288105,-1.5672969386944513,1,2.112808437476831,0.063,0.071,44819.01968736789,-2.682312711859647,0.09906945436890291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.322,0.001,0.001,0.001,0.001,0.001,0.021,0.283,-0.9193085706507571,0,0.08137709522450898,0.3482419779617202,-0.44261811109507093,-1.6005460098069955,0.134,276.5272030413877,-2.999926215814126,-1.9865924823434558,2.0357867584468106,-4.397815249780063,0.3667996807172187,-7.455246576507199,1,-3.427562756103911,0.063,0.071,18667.321023061606,-3.3082797460305193,0.08331412974537278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.017,0.002,0.001,0.501,0.001,0.001,0.001,0.018,0.001,0.17450198733565356,1,-10.579193290649087,0.5852816760089175,-1.3340262861403809,-1.5542075068935395,0.134,413.74612941592954,-2.999926215814126,0.8691539938192244,0.5258181115036773,-2.1197870433789974,0.32788217906153905,-7.455246576507199,0,1.4300674876826591,0.187,0.446,18667.321023061606,-3.279082535167044,0.13549891912981693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.003,0.001,0.501,0.001,0.001,0.001,0.021,0.001,-3.61795567508189,0,0.6761619340686265,1.0873827825397426,-0.29527909400561425,-1.032926291313865,0.158,213.81968946827095,-2.999926215814126,0.6812096285892989,-0.5783710224387637,-1.5832403502738814,0.5538311759985979,-1.0509649557176712,1,1.9881263611556879,0.066,0.446,65011.07406695483,-2.311093473517599,0.5037528743110534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.006,0.001,0.502,0.001,0.001,0.001,0.001,0.016,0.001,-3.61795567508189,0,-10.579193290649087,-1.5814763586895344,-1.9862547938834283,1.7728751802835538,0.139,484.4260339264453,-2.999926215814126,-5.263835753388247,0.6342394643929062,2.1757953719783316,0.0012392123217447755,5.387781855547394,0,5.737165928176468,0.059,0.143,33354.133863077506,4.486224711925048,0.953349347199312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.019,0.001,0.502,0.001,0.001,0.001,0.001,0.133,0.283,-3.61795567508189,0,-10.579193290649087,-0.39673566887304257,-0.09220380259026009,0.9699901234073857,0.134,379.03882951304087,-2.999926215814126,0.4437570293536144,0.1214521532989334,-2.228905949825254,0.8455237863328577,1.8958973629643878,0,3.7034686124053553,0.073,0.138,18667.321023061606,2.416753832890505,0.5286295329724695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.005,0.322,0.502,0.001,0.001,0.153,0.11,0.133,0.283,-3.61795567508189,0,6.136334945268956,0.2554509229309263,-0.3078185460723655,0.8384065535864281,0.158,327.82548000854314,0.9361830715328048,-0.9044966873466881,-2.726235315311468,3.8959150834277376,0.6737336826632753,-7.455246576507199,0,-3.427562756103911,0.187,0.138,18667.321023061606,1.9422588690952223,0.588514921659964,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.013,0.322,0.502,0.501,0.001,0.001,0.001,0.022,0.001,-0.8862852665411252,1,-2.090362128197211,-1.0910772431848683,0.2729090731642839,-0.5663508125107565,0.139,316.59503995567854,-2.999926215814126,-5.263835753388247,-0.9572357964618797,0.8178680034287635,0.38387207686131886,-7.455246576507199,0,1.117606961000629,0.074,0.446,47333.209261216805,-0.6682273705213023,0.4288751504166886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.002,0.502,0.001,0.001,0.153,0.11,0.133,0.283,-3.61795567508189,0,-10.579193290649087,-0.3538443994512106,0.6281235168568529,-0.8043405186551533,0.134,191.36470774428554,-2.999926215814126,-2.2462862261261747,-0.8058794803781034,-3.498253789585761,0.214204287507769,-7.455246576507199,1,-0.8076075366485806,0.065,0.446,18667.321023061606,-1.3957244514072462,0.6624850857251192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.017,0.001,0.001,0.501,0.001,0.001,0.001,0.017,0.001,-0.6111317779945677,0,-10.579193290649087,-0.9182145747538393,0.09459095353465441,0.5317262575317186,0.134,425.9763405969721,1.301793910403743,2.826551228389429,1.1499816874614277,2.6116020873224075,0.5162537612757512,-0.9069266290489535,0,3.6352884232301625,0.066,0.138,52388.23302590802,1.6322755869949503,0.6516810410229856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.001,0.001,0.501,0.001,0.001,0.001,0.021,0.001,1.294963471299264,0,4.272151283211114,0.8415544210757202,1.129906309312198,0.9128890585687365,0.158,295.0856486664721,-1.5451061848466419,1.2681842226714355,-1.4136849742756843,-0.8912562689943433,0.6408896052862052,3.991107993161586,0,6.8587752825354205,0.071,0.138,42991.85460722005,1.9285889619514072,0.19023279556345696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.009,0.322,0.001,0.501,0.001,0.001,0.001,0.013,0.001,0.15159641599079227,0,1.938594301835809,1.5357099558387635,0.8647677933892519,1.4342183636837038,0.139,278.78290310075744,0.9384572214913914,-0.621624465522036,-2.726235315311468,-0.8453102945631827,0.0012392123217447755,0.5185619337666287,0,3.607380899580628,0.074,0.143,18667.321023061606,2.839934234464208,0.9920710792274022,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.004,0.001,0.501,0.001,0.153,0.11,0.133,0.283,-3.61795567508189,0,3.521591651631748,0.115033347433805,0.4243730390830052,0.019590534069166554,0.152,311.63262587540595,-0.2557460614830669,-0.15086943527631563,-2.726235315311468,5.177676234762646,0.0012392123217447755,-7.455246576507199,1,7.010031725185268,0.08,0.446,18667.321023061606,0.23021878942569707,0.416079196256671,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.017,0.001,0.502,0.501,0.001,0.001,0.001,0.022,0.001,-0.008405609799002508,0,1.652164849705889,0.00305478623466493,-3.4950514971001625,0.08048296288373735,0.158,314.65372857236525,-0.4100504708623293,-5.263835753388247,-1.0648715374474296,-0.3410922631004394,0.16019656127610932,-7.455246576507199,1,-3.427562756103911,0.063,0.134,48887.8237928314,0.39370910458046116,0.5025260103137018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.501,0.001,0.001,0.001,0.011,0.283,1.029877986074149,0,2.05911214344776,-0.5490576330285472,-0.7886376073666884,1.535308479856881,0.141,352.8240451267095,1.6436734395566872,-0.7803048256459105,0.9067397905236614,4.661336671148756,0.0012392123217447755,0.940783923039954,0,-0.2833843145169377,0.077,0.446,18667.321023061606,3.6724142470774463,0.8759886750419756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.002,0.502,0.001,0.001,0.001,0.001,0.013,0.001,0.9395521524261744,1,-10.579193290649087,-0.04083868544248337,1.121831905478089,-0.4795534580991122,0.152,284.8531596224458,0.9482712432793535,-0.08847383409818338,-2.726235315311468,-0.271494891054425,0.748744198705537,0.8101031740528786,1,0.02922872150459499,0.08,0.134,43803.516605322235,-0.7926635808066187,0.0026888322819117044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.003,0.002,0.501,0.001,0.153,0.11,0.133,0.283,0.96808263643225,1,-0.7407600434385966,-1.20206923370639,0.3868068331843214,-0.698644315223675,0.141,297.2225513660885,-2.999926215814126,-3.729691009159162,0.006283727780060443,0.06891979159934991,0.6721430382483968,-7.455246576507199,1,-3.427562756103911,0.071,0.134,18667.321023061606,-0.918744510082743,0.32727123147059733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,1.227806936246285,0,4.120051595963202,-1.3015118033501185,-3.4950514971001625,-1.8837138792983734,0.141,128.26194654882153,-0.8764939423046413,-5.263835753388247,-1.1463267526186076,-8.554662783497676,0.0012392123217447755,-7.442583458973333,0,4.318085860167615,0.08,0.068,18667.321023061606,-3.4272392309583806,0.5175599851915195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.002,0.001,0.001,0.001,0.001,0.001,0.013,0.283,-0.36171112635762787,0,-10.579193290649087,0.2728581709028596,-3.4950514971001625,0.2996677742939713,0.152,257.1500423638481,-2.999926215814126,1.0684642709904497,0.3527795862889686,4.509823497143335,0.0012392123217447755,0.18318558606911178,1,-3.427562756103911,0.077,0.134,45805.220214518726,0.7833833277546627,0.37128990076865326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.002,0.502,0.501,0.001,0.001,0.001,0.01,0.001,-3.61795567508189,0,-10.579193290649087,-0.5439566590124767,-3.4950514971001625,-0.43555511670197755,0.158,431.43592547703395,0.43058916131754105,-2.056277997014594,0.5388082508607993,-3.3319946582449496,0.46108962695790234,0.23801651557283804,1,5.2222142613205556,0.066,0.134,51415.17129322862,-0.5497817929532185,0.09783903702715174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.001,0.001,0.501,0.001,0.001,0.001,0.014,0.001,0.2901396145521355,0,-3.897292924558749,1.788569247529785,-3.4950514971001625,-0.9902196850450771,0.139,329.8593379390163,-0.9184350493367394,0.6946999435467693,-0.4063727398254029,-3.750571945928363,0.07486615310685223,-0.9844576464353068,1,-3.427562756103911,0.06,0.446,18667.321023061606,-2.426816665025421,0.13429071850339208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.003,0.502,0.501,0.001,0.001,0.001,0.016,0.001,0.2932457776987271,1,2.8293651772792687,-1.4482635742954604,0.2572590492544,-1.9188099778361307,0.139,204.11022398775722,-2.999926215814126,-2.045012813548969,-1.2231970997504038,-0.23374775957006322,0.14384787183151732,-7.455246576507199,0,-3.427562756103911,0.187,0.068,18667.321023061606,-3.459037937912494,0.2561701289307732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.007,0.502,0.001,0.001,0.001,0.001,0.022,0.283,0.8567181644961549,1,-10.579193290649087,-1.2250960321892006,1.2336194710426631,-0.9003241580171191,0.158,270.1813827810224,-2.999926215814126,-1.2127734387336977,-0.7185669252472827,-1.9232563457754972,0.46403193899166767,-2.2484669525040526,0,-3.427562756103911,0.071,0.446,49142.611221482126,-1.3438467529079294,0.14358827049353734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.381101040280802,0,7.814742566478826,-1.2231941283978025,0.8633295322978051,-0.759203083570571,0.134,352.29219670498554,-2.999926215814126,-5.263835753388247,0.37445762801613597,-1.2782209094516992,0.4515196438131429,0.9620592555858687,0,-3.427562756103911,0.074,0.446,54886.763255251455,-1.0421918849657974,0.26022208299038496,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.008,0.322,0.502,0.001,0.001,0.001,0.001,0.016,0.001,0.6733268182396973,0,2.5210490488460424,1.5501794730317042,-3.4950514971001625,-1.0247116694844207,0.158,360.14564396218395,1.3049122888238764,-5.263835753388247,-2.726235315311468,2.9119703516685504,0.6917997150797064,-7.455246576507199,0,6.378976430093273,0.063,0.446,18667.321023061606,-2.4302451386816837,0.08991258962928478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.322,0.502,0.001,0.001,0.153,0.001,0.012,0.001,0.23533183567082955,1,4.036827167972361,0.7963025422165494,0.6315544260309676,-1.3038795970953467,0.139,319.70817608643165,-0.6569535477288848,0.7773339028521972,-2.726235315311468,-0.39332279259391856,0.0012392123217447755,-1.4641093707335135,1,-3.427562756103911,0.071,0.071,18667.321023061606,-2.8053454229298733,0.5182030527499739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.002,0.001,0.501,0.001,0.001,0.001,0.021,0.001,-1.6478606942249754,0,0.45258965353110336,-0.5726534002171271,-1.3164696794569581,-0.7549478806236055,0.139,210.82676616848448,-2.999926215814126,1.744522488745267,-2.726235315311468,5.224638710266448,0.0012392123217447755,-2.3811950580452272,1,-3.427562756103911,0.077,0.446,18667.321023061606,-1.2252959890028006,0.47206202031583716,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.021,0.001,-0.27514465239513763,1,-0.6690549162602548,1.2282756985312,-0.7321060395845777,-0.7544837503188552,0.158,160.4036824439196,-2.999926215814126,-5.263835753388247,-0.5961899535399836,-8.554662783497676,0.0012392123217447755,1.7233718046149857,1,-3.427562756103911,0.071,0.446,18667.321023061606,-1.7564268029936145,0.0026888322819117044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.004,0.001,0.502,0.001,0.001,0.001,0.001,0.017,0.001,-1.0653731110801703,1,2.6331984788209444,0.5337772619879031,-0.8309434442384755,-1.4367114773680636,0.141,419.80985663649903,0.21320861990151566,-1.3612207125949043,0.38847713201566264,-8.554662783497676,0.502374804756896,-4.085199407983998,1,0.4403175132457253,0.059,0.446,46196.0546189906,-3.0122416225511506,0.0026888322819117044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.008,0.001,0.001,0.501,0.001,0.001,0.001,0.01,0.001,-0.6014659485139432,0,1.0076891647038946,-2.1932945864161733,0.6018051869513563,0.592685108713997,0.141,539.9500329041053,-2.999926215814126,0.8553092456117082,-2.726235315311468,-0.9865282273994291,0.5553151063068676,-7.455246576507199,1,-3.427562756103911,0.06,0.138,52739.22473652927,2.1395724776449945,0.0026888322819117044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.004,0.004,0.502,0.501,0.001,0.001,0.001,0.018,0.001,0.8538194976800547,0,4.019885015214662,-1.5599251430003203,1.5175333547027992,-2.6432592517505693,0.139,350.2494577781353,-2.999926215814126,-5.263835753388247,1.1989118679327495,-6.620583957536812,0.0012392123217447755,-5.428843099020451,0,3.497246221498349,0.063,0.446,50441.324862368274,-4.9774841934323115,0.5186631252418878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.004,0.001,0.502,0.501,0.001,0.153,0.11,0.133,0.283,0.1121681938871637,0,0.7879679242711792,1.4212361786618546,-3.4950514971001625,1.2467003077679448,0.158,336.3016218593649,-2.999926215814126,0.805125929864592,-0.10405843085452966,-0.7322461290501532,0.0012392123217447755,1.2323112443449693,0,5.251568184838442,0.063,0.138,44656.46153047608,2.472180119572107,0.9121713084473191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.322,0.502,0.001,0.001,0.001,0.001,0.015,0.001,1.289957379529919,0,2.499814955821538,-1.2175009461632809,1.4757902083426686,-1.8997979157874467,0.134,440.0213960383683,-2.999926215814126,1.1956459371733315,-2.726235315311468,-0.15320322681477472,0.41308212219797247,-7.455246576507199,0,0.7346945705959289,0.077,0.068,18667.321023061606,-3.4865067704398918,0.12033895451046589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.322,0.502,0.501,0.001,0.001,0.001,0.01,0.001,-1.0605187178397661,0,3.5801456530228464,0.44401453914450617,-0.31467422657137745,0.4086734407686625,0.139,275.71897456504576,-2.999926215814126,-0.8428138257818437,-1.2108786207002962,-8.554662783497676,0.0012392123217447755,-2.0273284543015833,0,4.005780765955274,0.073,0.134,18667.321023061606,0.9662516575284321,0.5868752563970002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.322,0.502,0.001,0.001,0.001,0.001,0.019,0.283,0.8125142708461683,1,2.8380661236020774,1.7599329946571098,-0.23751768092927453,-0.9565415209577711,0.158,293.81625654085116,-2.999926215814126,-5.263835753388247,-0.5929668477258212,-8.554662783497676,0.11256413837736617,-6.659207547115338,1,5.829723934041905,0.059,0.446,63468.88722153242,-2.3462322123438906,0.38826786972097477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.001,0.501,0.001,0.001,0.002,0.012,0.001,0.2767242853128829,0,7.208311288868977,2.123128660138793,-0.6805184384472764,1.8498240195916442,0.139,304.46356488025015,-0.11736279380669797,-0.7152368317559654,0.6696337635279397,-0.4261138737548822,0.0012392123217447755,-7.455246576507199,0,-0.8152915553272893,0.077,0.143,24610.91285575715,3.5564055650324398,0.9172756730958234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.001,0.502,0.001,0.001,0.001,0.001,0.015,0.001,0.01721827389508539,0,-0.8013976703775141,-1.2978194212638503,-3.4950514971001625,-1.4078127271684155,0.139,223.57399900306,-0.8535124641523341,1.1060235194015386,-0.6412694754544672,1.2416504464949043,0.2531995328002643,-1.1664433912456538,0,4.442714000381024,0.071,0.446,36603.247057727174,-2.4091675182322394,0.25715224546674365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.133,0.001,-0.2998453820500645,1,3.4479153606487625,-0.9577760267048789,0.23334436127909305,-0.7197667155251184,0.152,233.7705874570928,-0.7000655649315759,-5.263835753388247,-2.726235315311468,3.120360053530641,0.0012392123217447755,-7.455246576507199,0,1.859374894405021,0.065,0.446,42715.00470103179,-1.0361609255430364,0.0026888322819117044,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.001,0.502,0.501,0.001,0.001,0.001,0.014,0.001,-0.5362564738292448,0,-4.914874717568379,-0.38464912799287443,0.7006021902971605,0.913557176258146,0.152,515.835407873614,0.8826591458137577,0.5591770327776098,-2.726235315311468,4.973616635996368,0.2882728142791764,2.0744563432318435,0,-3.427562756103911,0.074,0.138,49682.15074064978,2.2923290196838937,0.7502189401418076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
